Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
data,1,4,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,27.0,3.0,0.0,90.0,10.0,0.0,0.7804878048780488,0.1,0.31622776601683794,22.709497206703915,67.05921562783512,27.5637971609886,3222.0,-3194.4362028390115,0.9187932386996199,107.4,-106.48120676130038,20.9704192685826,0.69901397561942,76.07957331169999,0.9,9.0,0.1,2.0,0.9,18.0,0.1,1.0,0.8181818181818182,0.9,0.8571428571428572,0.7825855808712295,0.9,0.7696969696969698,0.9,0.1,0.9,0.1,0.9043062200956936,0.9,0.9010989010989012,0.7825855808712295,0.9,0.86943115364168,0.8901098901098902,0.9,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,90.0,50.0,?,?,?,?
data,1,5,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,26.0,4.0,0.0,86.66666666666667,13.333333333333334,0.0,0.6842105263157896,0.13333333333333333,0.3651483716701107,30.279329608938554,77.43331238875152,27.5637971609886,4296.0,-4268.4362028390115,0.9187932386996199,143.2,-142.28120676130038,18.7726266377806,0.6257542212593533,68.10609774893331,0.7,7.0,0.05,1.0,0.95,19.0,0.3,3.0,0.875,0.7,0.7777777777777777,0.6929023281557338,0.825,0.7124999999999999,0.8666666666666667,0.21666666666666667,0.7833333333333333,0.13333333333333333,0.8674242424242424,0.8666666666666667,0.8624338624338624,0.6929023281557338,0.825,0.8066919191919192,0.8412698412698412,0.8666666666666667,0.002,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,86.66666666666667,50.0,?,?,?,?
data,1,6,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,22.0,8.0,0.0,73.33333333333333,26.666666666666668,0.0,0.2941176470588234,0.26666666666666666,0.5163977794943222,60.55865921787711,109.507240559645,27.5637971609886,8592.0,-8564.436202839011,0.9187932386996199,286.4,-285.48120676130037,9.981456114572593,0.3327152038190864,36.212195497866595,0.3,3.0,0.05,1.0,0.95,19.0,0.7,7.0,0.75,0.3,0.4285714285714285,0.3466876226407682,0.625,0.45833333333333326,0.7333333333333333,0.48333333333333334,0.5166666666666667,0.26666666666666666,0.7371794871794871,0.7333333333333333,0.6935817805383023,0.34668762264076824,0.625,0.6378205128205128,0.6273291925465838,0.7333333333333333,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,73.33333333333333,50.0,?,?,?,?
data,1,7,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,27.0,3.0,0.0,90.0,10.0,0.0,0.7567567567567568,0.1,0.31622776601683794,22.709497206703915,67.05921562783512,27.5637971609886,3222.0,-3194.4362028390115,0.9187932386996199,107.4,-106.48120676130038,20.970419268582596,0.6990139756194199,76.07957331169997,0.7,7.0,0.0,0.0,1.0,20.0,0.3,3.0,1.0,0.7,0.8235294117647058,0.7801894976054939,0.85,0.7999999999999999,0.9,0.2,0.8,0.1,0.9130434782608695,0.9,0.8946648426812586,0.7801894976054939,0.85,0.8463768115942029,0.8768809849521204,0.9,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,90.0,50.0,?,?,?,?
data,1,8,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,21.0,9.0,0.0,70.0,30.0,0.0,0.18181818181818177,0.3,0.5477225575051661,68.12849162011175,116.14996858312728,27.5637971609886,9666.0,-9638.436202839011,0.9187932386996199,322.2,-321.2812067613004,7.7836634837705905,0.25945544945901966,28.23871993509991,0.2,2.0,0.05,1.0,0.95,19.0,0.8,8.0,0.6666666666666666,0.2,0.30769230769230765,0.23570226039551584,0.575,0.4,0.7,0.55,0.45,0.3,0.691358024691358,0.7,0.6415711947626842,0.23570226039551584,0.575,0.6012345679012346,0.5581014729950899,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,70.0,50.0,?,?,?,?
data,1,9,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,26.0,4.0,0.0,86.66666666666667,13.333333333333334,0.0,0.6842105263157896,0.13333333333333333,0.3651483716701107,30.279329608938554,77.43331238875152,27.5637971609886,4296.0,-4268.4362028390115,0.9187932386996199,143.2,-142.28120676130038,18.772626637780593,0.6257542212593531,68.1060977489333,0.7,7.0,0.05,1.0,0.95,19.0,0.3,3.0,0.875,0.7,0.7777777777777777,0.6929023281557338,0.825,0.7124999999999999,0.8666666666666667,0.21666666666666667,0.7833333333333333,0.13333333333333333,0.8674242424242424,0.8666666666666667,0.8624338624338624,0.6929023281557338,0.825,0.8066919191919192,0.8412698412698412,0.8666666666666667,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,86.66666666666667,50.0,?,?,?,?
data,1,10,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,270.0,29.0,24.0,5.0,0.0,82.75862068965517,17.24137931034483,0.0,0.5845272206303724,0.1724137931034483,0.41522739926869984,39.812646370023444,89.71632093763428,25.93029870738392,5370.0,-5344.069701292616,0.8941482312891007,185.17241379310346,-184.27826556181432,14.970638168352071,0.516228902356968,57.73415238016146,0.6666666666666666,6.0,0.1,2.0,0.9,18.0,0.3333333333333333,3.0,0.75,0.6666666666666666,0.7058823529411765,0.5865557254410011,0.7833333333333333,0.603448275862069,0.8275862068965517,0.26091954022988506,0.7390804597701148,0.1724137931034483,0.8238916256157636,0.8275862068965517,0.8246178202147133,0.5865557254410011,0.7833333333333333,0.7668591812468151,0.7919655667144907,0.8275862068965517,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19894.0,3265.0,82.75862068965517,50.0,?,?,?,?
data,2,1,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,29.0,1.0,0.0,96.66666666666667,3.3333333333333335,0.0,0.9230769230769231,0.03333333333333333,0.18257418583505536,7.753934191702436,39.78309814361129,26.49989006891559,1074.0,-1047.5001099310844,0.883329668963853,35.8,-34.916670331036144,24.310723443129184,0.8103574481043061,91.7389595953294,1.0,9.0,0.047619047619047616,1.0,0.9523809523809523,20.0,0.0,0.0,0.9,1.0,0.9473684210526316,0.9258200997725514,0.9761904761904762,0.9,0.9666666666666667,0.014285714285714285,0.9857142857142857,0.03333333333333333,0.9700000000000001,0.9666666666666667,0.9671373555840822,0.9258200997725514,0.9761904761904762,0.9599999999999999,0.9614890885750963,0.9666666666666667,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,96.66666666666667,50.0,?,?,?,?
data,2,2,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,24.0,6.0,0.0,80.0,20.0,0.0,0.41176470588235303,0.2,0.4472135954999579,46.523605150214614,97.44829083891236,26.49989006891559,6444.0,-6417.500109931085,0.883329668963853,214.8,-213.91667033103616,13.364890314197158,0.44549634380657194,50.43375757197648,0.3333333333333333,3.0,0.0,0.0,1.0,21.0,0.6666666666666666,6.0,1.0,0.3333333333333333,0.5,0.5091750772173156,0.6666666666666666,0.5333333333333333,0.8,0.4666666666666667,0.5333333333333333,0.2,0.8444444444444444,0.8,0.7625000000000001,0.5091750772173156,0.6666666666666666,0.7044444444444444,0.6875,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,80.0,50.0,?,?,?,?
data,2,3,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,21.0,9.0,0.0,70.0,30.0,0.0,0.2622950819672129,0.3,0.5477225575051661,69.78540772532192,119.34929443083387,26.49989006891559,9666.0,-9639.500109931085,0.883329668963853,322.2,-321.31667033103616,6.79739043683795,0.22657968122793165,25.65063635796474,0.4444444444444444,4.0,0.19047619047619047,4.0,0.8095238095238095,17.0,0.5555555555555556,5.0,0.5,0.4444444444444444,0.47058823529411764,0.2631806779839076,0.626984126984127,0.38888888888888884,0.7,0.44603174603174606,0.5539682539682539,0.3,0.6909090909090909,0.7,0.6946648426812584,0.2631806779839076,0.626984126984127,0.6478787878787878,0.6306429548563611,0.7,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,70.0,50.0,?,?,?,?
data,2,4,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,28.0,2.0,0.0,93.33333333333333,6.666666666666667,0.0,0.85,0.06666666666666667,0.2581988897471611,15.139664804469277,54.7536202798225,27.5637971609886,2148.0,-2120.4362028390115,0.9187932386996199,71.6,-70.68120676130039,23.1682118993846,0.7722737299794866,84.05304887446665,0.9,9.0,0.05,1.0,0.95,19.0,0.1,1.0,0.9,0.9,0.9,0.85,0.925,0.8433333333333334,0.9333333333333333,0.08333333333333333,0.9166666666666666,0.06666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.85,0.925,0.9049999999999999,0.925,0.9333333333333333,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,93.33333333333333,50.0,?,?,?,?
data,2,5,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,24.0,6.0,0.0,80.0,20.0,0.0,0.55,0.2,0.4472135954999579,45.41899441340783,94.83605222298623,27.5637971609886,6444.0,-6416.4362028390115,0.9187932386996199,214.8,-213.88120676130038,14.377041376176596,0.47923471253921984,52.15914662339995,0.7,7.0,0.15,3.0,0.85,17.0,0.3,3.0,0.7,0.7,0.7,0.55,0.775,0.59,0.8,0.25,0.75,0.2,0.8,0.8,0.8,0.55,0.775,0.7449999999999999,0.7749999999999999,0.8,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,80.0,50.0,?,?,?,?
data,2,6,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,23.0,7.0,0.0,76.66666666666667,23.333333333333332,0.0,0.4324324324324325,0.23333333333333334,0.48304589153964794,52.98882681564246,102.43464388630667,27.5637971609886,7518.0,-7490.4362028390115,0.9187932386996199,250.6,-249.6812067613004,12.179248745374593,0.40597495817915313,44.185671060633275,0.5,5.0,0.1,2.0,0.9,18.0,0.5,5.0,0.7142857142857143,0.5,0.588235294117647,0.4458225700602823,0.7,0.5238095238095238,0.7666666666666667,0.36666666666666664,0.6333333333333333,0.23333333333333334,0.7598343685300207,0.7666666666666667,0.75421796625627,0.4458225700602823,0.7,0.6886128364389233,0.7127222982216141,0.7666666666666667,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,76.66666666666667,50.0,?,?,?,?
data,2,7,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,24.0,6.0,0.0,80.0,20.0,0.0,0.47058823529411775,0.2,0.4472135954999579,45.41899441340783,94.83605222298623,27.5637971609886,6444.0,-6416.4362028390115,0.9187932386996199,214.8,-213.88120676130038,14.377041376176598,0.4792347125392199,52.159146623399955,0.4,4.0,0.0,0.0,1.0,20.0,0.6,6.0,1.0,0.4,0.5714285714285715,0.5547001962252291,0.7,0.6,0.8,0.4,0.6,0.2,0.8461538461538463,0.8,0.7701863354037268,0.5547001962252291,0.7,0.7128205128205128,0.7204968944099379,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,80.0,50.0,?,?,?,?
data,2,8,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,27.0,3.0,0.0,90.0,10.0,0.0,0.7567567567567568,0.1,0.31622776601683794,22.709497206703915,67.05921562783512,27.5637971609886,3222.0,-3194.4362028390115,0.9187932386996199,107.4,-106.48120676130038,20.970419268582592,0.6990139756194197,76.07957331169995,0.7,7.0,0.0,0.0,1.0,20.0,0.3,3.0,1.0,0.7,0.8235294117647058,0.7801894976054939,0.85,0.7999999999999999,0.9,0.2,0.8,0.1,0.9130434782608695,0.9,0.8946648426812586,0.7801894976054939,0.85,0.8463768115942029,0.8768809849521204,0.9,0.002,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,90.0,50.0,?,?,?,?
data,2,9,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,25.0,5.0,0.0,83.33333333333333,16.666666666666668,0.0,0.5945945945945946,0.16666666666666666,0.408248290463863,37.849162011173185,86.5730751121125,27.5637971609886,5370.0,-5342.4362028390115,0.9187932386996199,179.0,-178.0812067613004,16.574834006978598,0.5524944668992866,60.132622186166635,0.6,6.0,0.05,1.0,0.95,19.0,0.4,4.0,0.8571428571428571,0.6,0.7058823529411764,0.6130060338328881,0.775,0.6476190476190475,0.8333333333333334,0.2833333333333333,0.7166666666666667,0.16666666666666666,0.836438923395445,0.8333333333333334,0.8244414044687643,0.6130060338328881,0.775,0.7612836438923395,0.7948016415868673,0.8333333333333334,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,83.33333333333333,50.0,?,?,?,?
data,2,10,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,270.0,29.0,26.0,3.0,0.0,89.65517241379311,10.344827586206897,0.0,0.7507163323782235,0.10344827586206896,0.32163376045133846,23.887587822014066,69.49396337489146,25.93029870738392,3222.0,-3196.069701292616,0.8941482312891007,111.10344827586206,-110.20930004457297,19.35450238396481,0.6673966339298211,74.64049142809688,0.7777777777777778,7.0,0.05,1.0,0.95,19.0,0.2222222222222222,2.0,0.875,0.7777777777777778,0.823529411764706,0.7533215689487367,0.8638888888888889,0.7495210727969349,0.896551724137931,0.16877394636015328,0.8312260536398467,0.10344827586206896,0.8955254515599343,0.896551724137931,0.8947706921288279,0.7533215689487366,0.8638888888888888,0.8491662420021516,0.8751793400286945,0.896551724137931,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19894.0,3265.0,89.65517241379311,50.0,?,?,?,?
data,3,1,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,24.0,6.0,0.0,80.0,20.0,0.0,0.5000000000000001,0.2,0.4472135954999579,45.41899441340781,94.83605222298617,27.563797160988642,6444.0,-6416.4362028390115,0.9187932386996214,214.8,-213.88120676130038,14.377041376176596,0.47923471253921984,52.15914662339986,0.5,5.0,0.05,1.0,0.95,19.0,0.5,5.0,0.8333333333333334,0.5,0.625,0.5303300858899106,0.725,0.5833333333333334,0.8,0.35,0.65,0.2,0.8055555555555555,0.8,0.784090909090909,0.5303300858899106,0.725,0.7180555555555554,0.7443181818181818,0.8,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,80.0,50.0,?,?,?,?
data,3,2,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,26.0,4.0,0.0,86.66666666666667,13.333333333333334,0.0,0.6842105263157896,0.13333333333333333,0.3651483716701107,30.27932960893854,77.43331238875147,27.563797160988642,4296.0,-4268.4362028390115,0.9187932386996214,143.2,-142.28120676130038,18.772626637780608,0.6257542212593535,68.10609774893322,0.7,7.0,0.05,1.0,0.95,19.0,0.3,3.0,0.875,0.7,0.7777777777777777,0.6929023281557338,0.825,0.7124999999999999,0.8666666666666667,0.21666666666666667,0.7833333333333333,0.13333333333333333,0.8674242424242424,0.8666666666666667,0.8624338624338624,0.6929023281557338,0.825,0.8066919191919192,0.8412698412698412,0.8666666666666667,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,86.66666666666667,50.0,?,?,?,?
data,3,3,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,22.0,8.0,0.0,73.33333333333333,26.666666666666668,0.0,0.24999999999999978,0.26666666666666666,0.5163977794943222,60.55865921787708,109.50724055964493,27.563797160988642,8592.0,-8564.436202839011,0.9187932386996214,286.4,-285.48120676130037,9.981456114572591,0.33271520381908637,36.21219549786653,0.2,2.0,0.0,0.0,1.0,20.0,0.8,8.0,1.0,0.2,0.33333333333333337,0.37796447300922725,0.6,0.4666666666666667,0.7333333333333333,0.5333333333333333,0.4666666666666667,0.26666666666666666,0.8095238095238095,0.7333333333333333,0.6666666666666666,0.37796447300922725,0.6,0.6317460317460317,0.5833333333333333,0.7333333333333333,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,73.33333333333333,50.0,?,?,?,?
data,3,4,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,27.0,3.0,0.0,90.0,10.0,0.0,0.7804878048780488,0.1,0.31622776601683794,22.709497206703904,67.05921562783507,27.563797160988642,3222.0,-3194.4362028390115,0.9187932386996214,107.4,-106.48120676130038,20.97041926858262,0.6990139756194207,76.07957331169995,0.9,9.0,0.1,2.0,0.9,18.0,0.1,1.0,0.8181818181818182,0.9,0.8571428571428572,0.7825855808712295,0.9,0.7696969696969698,0.9,0.1,0.9,0.1,0.9043062200956936,0.9,0.9010989010989012,0.7825855808712295,0.9,0.86943115364168,0.8901098901098902,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,90.0,50.0,?,?,?,?
data,3,5,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,23.0,7.0,0.0,76.66666666666667,23.333333333333332,0.0,0.4324324324324325,0.23333333333333334,0.48304589153964794,52.98882681564244,102.4346438863066,27.563797160988642,7518.0,-7490.4362028390115,0.9187932386996214,250.6,-249.6812067613004,12.179248745374593,0.40597495817915313,44.185671060633204,0.5,5.0,0.1,2.0,0.9,18.0,0.5,5.0,0.7142857142857143,0.5,0.588235294117647,0.4458225700602823,0.7,0.5238095238095238,0.7666666666666667,0.36666666666666664,0.6333333333333333,0.23333333333333334,0.7598343685300207,0.7666666666666667,0.75421796625627,0.4458225700602823,0.7,0.6886128364389233,0.7127222982216141,0.7666666666666667,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,76.66666666666667,50.0,?,?,?,?
data,3,6,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,24.0,6.0,0.0,80.0,20.0,0.0,0.5263157894736844,0.2,0.4472135954999579,45.41899441340781,94.83605222298617,27.563797160988642,6444.0,-6416.4362028390115,0.9187932386996214,214.8,-213.88120676130038,14.377041376176594,0.4792347125392198,52.15914662339986,0.6,6.0,0.1,2.0,0.9,18.0,0.4,4.0,0.75,0.6,0.6666666666666665,0.533001790889026,0.75,0.5833333333333333,0.8,0.3,0.7,0.2,0.7954545454545454,0.8,0.7936507936507937,0.533001790889026,0.75,0.7297979797979798,0.7619047619047619,0.8,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,80.0,50.0,?,?,?,?
data,3,7,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,30.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.499890068915594,0.0,26.499890068915594,0.8833296689638531,0.0,0.8833296689638531,26.499890068915594,0.8833296689638531,100.0,1.0,9.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.01,0.0,10.0,0.0,1235.0,19825.0,3334.0,100.0,50.0,?,?,?,?
data,3,8,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,25.0,5.0,0.0,83.33333333333333,16.666666666666668,0.0,0.5901639344262296,0.16666666666666666,0.408248290463863,38.76967095851211,88.95771180466058,26.499890068915594,5370.0,-5343.500109931085,0.8833296689638531,179.0,-178.11667033103615,15.554056939983573,0.5184685646661191,58.69479797664709,0.6666666666666666,6.0,0.09523809523809523,2.0,0.9047619047619048,19.0,0.3333333333333333,3.0,0.75,0.6666666666666666,0.7058823529411765,0.5921565254637922,0.7857142857142857,0.6,0.8333333333333334,0.2619047619047619,0.738095238095238,0.16666666666666666,0.8295454545454546,0.8333333333333334,0.8303693570451436,0.5921565254637922,0.7857142857142857,0.7736363636363636,0.7948016415868673,0.8333333333333334,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,83.33333333333333,50.0,?,?,?,?
data,3,9,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,27.0,3.0,0.0,90.0,10.0,0.0,0.736842105263158,0.1,0.31622776601683794,23.261802575107268,68.90634726723387,26.499890068915594,3222.0,-3195.5001099310844,0.8833296689638531,107.4,-106.51667033103614,19.932390191556387,0.6644130063852128,75.21687878598827,0.6666666666666666,6.0,0.0,0.0,1.0,21.0,0.3333333333333333,3.0,1.0,0.6666666666666666,0.8,0.7637626158259733,0.8333333333333334,0.7666666666666666,0.9,0.23333333333333334,0.7666666666666667,0.1,0.9125,0.9,0.8933333333333333,0.7637626158259733,0.8333333333333334,0.8424999999999999,0.8666666666666667,0.9,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,90.0,50.0,?,?,?,?
data,3,10,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,270.0,29.0,23.0,6.0,0.0,79.3103448275862,20.689655172413794,0.0,0.485207100591716,0.20689655172413793,0.454858826147342,47.77517564402807,98.27930550783067,25.93029870738392,6444.0,-6418.069701292616,0.8941482312891007,222.20689655172413,-221.31274832043502,12.778706060545705,0.44064503657054155,49.280982856193766,0.5555555555555556,5.0,0.1,2.0,0.9,18.0,0.4444444444444444,4.0,0.7142857142857143,0.5555555555555556,0.6250000000000001,0.4925124796069056,0.7277777777777777,0.5347564313081554,0.7931034482758621,0.33754789272030655,0.6624521072796934,0.20689655172413793,0.7859381997313031,0.7931034482758621,0.7850985221674878,0.49251247960690564,0.7277777777777777,0.721358308754266,0.7410714285714286,0.7931034482758621,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19894.0,3265.0,79.3103448275862,50.0,?,?,?,?
data,4,1,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,25.0,5.0,0.0,83.33333333333333,16.666666666666668,0.0,0.5614035087719299,0.16666666666666666,0.408248290463863,38.76967095851217,88.95771180466053,26.49989006891559,5370.0,-5343.500109931085,0.883329668963853,179.0,-178.11667033103615,15.554056939983562,0.5184685646661188,58.69479797664707,0.5555555555555556,5.0,0.047619047619047616,1.0,0.9523809523809523,20.0,0.4444444444444444,4.0,0.8333333333333334,0.5555555555555556,0.6666666666666667,0.5819143739626463,0.753968253968254,0.5962962962962963,0.8333333333333334,0.32539682539682535,0.6746031746031746,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.8222222222222223,0.5819143739626463,0.7539682539682538,0.7577777777777778,0.7777777777777779,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,83.33333333333333,50.0,?,?,?,?
data,4,2,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,27.0,3.0,0.0,90.0,10.0,0.0,0.736842105263158,0.1,0.31622776601683794,23.261802575107307,68.90634726723384,26.49989006891559,3222.0,-3195.5001099310844,0.883329668963853,107.4,-106.51667033103614,19.932390191556372,0.6644130063852124,75.21687878598823,0.6666666666666666,6.0,0.0,0.0,1.0,21.0,0.3333333333333333,3.0,1.0,0.6666666666666666,0.8,0.7637626158259733,0.8333333333333334,0.7666666666666666,0.9,0.23333333333333334,0.7666666666666667,0.1,0.9125,0.9,0.8933333333333333,0.7637626158259733,0.8333333333333334,0.8424999999999999,0.8666666666666667,0.9,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,90.0,50.0,?,?,?,?
data,4,3,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,26.0,4.0,0.0,86.66666666666667,13.333333333333334,0.0,0.6825396825396827,0.13333333333333333,0.3651483716701107,31.015736766809745,79.56619628722258,26.49989006891559,4296.0,-4269.500109931085,0.883329668963853,143.2,-142.31667033103616,17.743223565769966,0.5914407855256656,66.95583838131765,0.7777777777777778,7.0,0.09523809523809523,2.0,0.9047619047619048,19.0,0.2222222222222222,2.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6825396825396826,0.8412698412698413,0.671604938271605,0.8666666666666667,0.18412698412698408,0.8158730158730159,0.13333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.6825396825396826,0.8412698412698414,0.8211640211640212,0.8412698412698413,0.8666666666666667,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,86.66666666666667,50.0,?,?,?,?
data,4,4,weka.classifiers.rules.OneR,'-B 10',-3459427003147861443,2.0211013104500003E7,269.0,30.0,23.0,7.0,0.0,76.66666666666667,23.333333333333332,0.0,0.4000000000000001,0.23333333333333334,0.48304589153964794,52.98882681564246,102.43464388630667,27.5637971609886,7518.0,-7490.4362028390115,0.9187932386996199,250.6,-249.6812067613004,12.179248745374595,0.4059749581791532,44.185671060633275,0.4,4.0,0.05,1.0,0.95,19.0,0.6,6.0,0.8,0.4,0.5333333333333333,0.44271887242357305,0.675,0.52,0.7666666666666667,0.4166666666666667,0.5833333333333334,0.23333333333333334,0.7733333333333333,0.7666666666666667,0.7407407407407407,0.442718872423573,0.675,0.6768888888888889,0.6888888888888889,0.7666666666666667,0.001,0.0,0.0,0.0,0.0,0.0,1235.0,19825.0,3334.0,76.66666666666667,50.0,?,?,?,?
